wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,14.8568,0.98,14.8565,9.90452,14.8404,14.8564,14.7848,12.7941
CyberShake_50.txt,52,23,17.0987,0.98,17.096,11.3992,16.9467,17.0986,17.0703,19.3642
Epigenomics_100.txt,102,24,1944.11,0.98,1907.53,1296.07,1837.03,1911.78,1911.79,1797.56
Epigenomics_24.txt,26,5,363.207,0.98,363.206,242.138,362.557,363.206,363.206,293.439
Epigenomics_46.txt,49,5,502.942,0.98,502.924,335.295,502.304,502.621,502.924,383.126
Inspiral_100.txt,102,11,86.7341,0.98,86.7285,57.8227,85.6813,86.6787,69.5865,80.7077
Inspiral_1000.txt,1002,40,91.9813,0.98,91.9788,61.3209,90.8626,91.9536,74.9581,93.254
Inspiral_30.txt,32,7,86.8915,0.98,86.888,57.9277,86.7772,86.8784,86.8557,64.187
Inspiral_50.txt,52,12,91.8128,0.98,91.8106,61.2085,91.8001,91.7185,91.8086,73.8748
Montage_100.txt,102,62,4.60235,0.98,4.60195,3.06824,4.59999,4.60161,4.60221,4.23077
Montage_1000.txt,1002,662,23.9788,0.98,23.9788,15.9859,23.9672,23.9784,23.9764,18.8891
Montage_25.txt,27,9,3.0268,0.98,3.02636,2.01787,3.02582,3.02661,3.02636,2.22504
Montage_50.txt,52,28,3.62878,0.98,3.62777,2.41919,3.62781,3.62861,3.62777,3.32523
Sipht_100.txt,99,23,291.224,0.98,283.457,194.15,279.813,290.291,276.39,233.792
Sipht_1000.txt,970,32,345.903,0.98,343.841,230.602,303.272,345.891,315.214,328.948
Sipht_30.txt,31,17,286.926,0.98,274.797,191.284,282.151,286.881,268.022,272.994
Sipht_60.txt,60,18,301.946,0.98,294.54,201.298,266.3,301.622,285.512,301.052
avianflu_large.txt,2004,2000,140.57,0.98,93.7131,93.7131,93.7131,93.7131,93.7131,84.2208
avianflu_medium.txt,1004,1000,140.57,0.98,93.7131,93.7131,93.7131,93.7131,93.7131,78.2186
avianflu_small.txt,104,100,140.57,0.98,93.7131,93.7131,127.182,127.182,127.182,77.3354
cadsr.txt,6,2,1.30157,0.98,1.23959,0.867714,1.26967,1.29325,1.23959,0.884787
floodplain.txt,9,2,7614.19,0.98,7456,5076.12,7395.09,7418.22,7456,5529.32
gene2life.txt,10,2,35.1424,0.98,34.9018,23.4283,33.751,35.0935,35.0355,23.7686
glimmer.txt,6,1,6.3777,0.98,6.074,4.2518,6.37167,5.92524,6.074,3.83464
leadadas.txt,8,3,324.482,0.98,244.865,216.321,323.266,301.295,253.843,213.138
leaddm..txt,5,1,14.9681,0.98,14.2553,9.97871,14.8619,14.5746,14.2553,8.71438
leaddm.txt,5,1,14.9681,0.98,14.2553,9.97871,14.8619,14.5746,14.2553,10.4445
leadmm..txt,8,3,324.482,0.98,238.261,216.321,310.439,301.295,250.443,163.607
leadmm.txt,8,3,324.482,0.98,238.261,216.321,310.439,301.295,250.443,142.63
mcstas.txt,5,1,290276,0.98,201335,193518,193518,193518,193518,177192
mememast.txt,4,1,7.80942,0.98,7.43755,5.20628,7.62687,7.34389,7.43755,5.73394
molsci.txt,7,2,66.3801,0.98,62.9693,44.2534,59.1398,65.6295,64.2725,35.3405
motif_large.txt,505,500,591.564,0.98,591.301,394.376,394.376,394.376,394.376,365.325
motif_medium.txt,140,135,591.564,0.98,591.301,394.376,394.376,394.376,394.376,416.083
motif_small.txt,15,10,591.564,0.98,591.301,394.376,591.301,591.301,591.301,383.146
psload_large.txt,5086,1000,3.25393,0.98,3.25081,2.16928,3.25081,3.25081,3.25081,3.68264
psload_medium.txt,491,100,3.25393,0.98,3.25081,2.16928,3.25081,3.25081,3.25081,3.58431
psload_small.txt,6,1,3.25393,0.98,3.18414,2.16928,3.22117,3.25081,3.18414,3.01445
psmerge_medium.txt,843,195,960.559,0.98,862.757,640.373,640.373,640.373,640.373,676.229
psmerge_small.txt,82,77,960.559,0.98,862.757,640.373,640.373,640.373,640.373,608.417
scoop_large..txt,103,100,58.6358,0.98,42.204,39.0905,56.8826,56.8826,56.8826,38.2745
scoop_large.txt,103,100,58.6358,0.98,42.204,39.0905,56.8826,56.8826,56.8826,32.1362
scoop_medium.txt,53,50,58.6358,0.98,56.6487,39.0905,56.8826,56.8826,56.8826,45.2261
scoop_small.txt,8,5,58.6358,0.98,56.6487,39.0905,57.3582,56.8826,56.8826,31.4356
