wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,10.5449,0.999238,27675.3,51551.8,47342.7,39244.3,32553.6,13960.7
CyberShake_50.txt,52,23,13.9071,0.971779,15467.9,30493.5,22448.4,18743.6,15380.8,7048.25
Epigenomics_100.txt,102,24,1730.2,0.980509,6.24445e+06,9.298e+06,9.07742e+06,6.55136e+06,6.55158e+06,4.53613e+06
Epigenomics_24.txt,26,5,355.688,0.977188,262717,408433,266017,241613,241613,101384
Epigenomics_46.txt,49,5,419.885,0.990211,634624,954273,833476,631770,782504,352994
Inspiral_100.txt,102,11,69.894,0.992684,336951,484583,437237,380404,448923,236372
Inspiral_1000.txt,1002,40,81.0208,0.965563,3.76375e+06,5.24834e+06,5.19371e+06,4.11673e+06,5.26241e+06,2.73065e+06
Inspiral_30.txt,32,7,82.3354,0.999136,92649.9,152517,142896,102587,137536,56360
Inspiral_50.txt,52,12,61.2413,0.976898,225738,271102,233084,223966,229065,158093
Montage_100.txt,102,62,3.70908,0.99294,16235.7,24877.8,17325.5,21963.9,16235.7,8935.12
Montage_1000.txt,1002,662,22.9523,0.968029,75282.9,262268,184391,256843,59670.1,137881
Montage_25.txt,27,9,2.17938,0.956147,4900.1,5249.43,5184.72,4929.88,4900.1,2066.26
Montage_50.txt,52,28,2.6031,0.996935,10223,11723.7,11385.2,11005.1,11466.6,4584.28
Sipht_100.txt,99,23,248.134,0.963154,286713,400587,383822,269132,288481,115157
Sipht_1000.txt,970,32,313.7,0.982343,2.59074e+06,4.00312e+06,3.98196e+06,2.29272e+06,2.78771e+06,1.40712e+06
Sipht_30.txt,31,17,207.029,0.999923,108523,255682,255682,255682,255682,78850
Sipht_60.txt,60,18,244.79,0.98462,197688,268958,249377,194538,199371,104628
avianflu_large.txt,2004,2000,127.243,0.988087,8.2985e+07,1.59622e+08,1.59622e+08,1.59622e+08,1.59622e+08,5.20148e+07
avianflu_medium.txt,1004,1000,117.089,0.986775,4.14966e+07,7.59403e+07,7.59403e+07,7.59403e+07,7.59403e+07,2.7225e+07
avianflu_small.txt,104,100,124.233,0.990482,4.15713e+06,4.15713e+06,4.15489e+06,4.15489e+06,4.15489e+06,2.35322e+06
cadsr.txt,6,2,0.890288,0.990847,452.657,460.982,454.767,450.605,452.657,130.206
floodplain.txt,9,2,6975.05,0.987267,2.84097e+06,3.69246e+06,3.28287e+06,2.60348e+06,2.89337e+06,1.29001e+06
gene2life.txt,10,2,27.1874,0.991628,21964.3,24893,23745.7,22679.1,21964.3,12078.9
glimmer.txt,6,1,4.56102,0.992714,2137,2258.81,2135.65,2146.94,2137,1445.79
leadadas.txt,8,3,232.492,0.962015,118222,123912,118150,115288,118084,86240
leaddm..txt,5,1,13.024,0.952026,4403,5301.29,4631.24,4631.24,4614.28,1962.57
leaddm.txt,5,1,12.148,0.999855,4781.51,5301.29,5140.95,5140.95,5068.37,2787.55
leadmm..txt,8,3,232.155,0.960469,116406,120408,110936,111497,116265,68793
leadmm.txt,8,3,301.317,0.956672,114724,120408,104413,93439.7,104285,49155.3
mcstas.txt,5,1,225696,0.977396,1.0103e+08,2.05616e+08,2.05616e+08,2.05616e+08,2.05616e+08,6.32251e+07
mememast.txt,4,1,5.29132,0.966022,2765.89,2765.89,2765.89,2765.89,2765.89,1848.34
molsci.txt,7,2,55.7936,0.993246,27962.1,30424.8,26630.3,26630.3,27962.1,15109.2
motif_large.txt,505,500,557.838,0.992605,6.22816e+07,1.20777e+08,1.20777e+08,1.20777e+08,1.20777e+08,4.3181e+07
motif_medium.txt,140,135,527.391,0.97954,1.68865e+07,2.28227e+07,2.28227e+07,2.28227e+07,2.28227e+07,1.16349e+07
motif_small.txt,15,10,548.143,0.991956,1.3284e+06,1.3297e+06,1.31719e+06,1.28108e+06,1.31719e+06,828531
psload_large.txt,5086,1000,2.36694,0.95757,2.22159e+06,2.36253e+06,2.33563e+06,2.34401e+06,2.34401e+06,1.39438e+06
psload_medium.txt,491,100,3.11197,0.983658,138929,222424,165326,138929,138929,80731.9
psload_small.txt,6,1,2.31887,0.998407,1085.22,1152.45,1092.57,1084.66,1085.22,492.43
psmerge_medium.txt,843,195,675.741,0.97674,2.06731e+08,4.01275e+08,4.01275e+08,4.01275e+08,4.01275e+08,1.28389e+08
psmerge_small.txt,82,77,790.126,0.953826,1.92576e+07,1.92589e+07,1.9201e+07,1.9201e+07,1.92352e+07,1.45527e+07
scoop_large..txt,103,100,41.9868,0.963584,1.96255e+06,2.07444e+06,2.00506e+06,2.00506e+06,2.00506e+06,1.23785e+06
scoop_large.txt,103,100,51.4142,0.978801,1.96255e+06,2.07444e+06,2.06628e+06,2.06628e+06,2.06628e+06,1.36596e+06
scoop_medium.txt,53,50,45.81,0.975519,981277,1.03723e+06,1.0248e+06,1.0248e+06,1.0248e+06,613857
scoop_small.txt,8,5,51.9838,0.979521,98128.8,103744,94467.4,94467.4,94467.4,60209.2
