wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,24.7613,0.977733,13933.6,51551.8,33198.3,23450,13383.8,7982.72
CyberShake_50.txt,52,23,28.4979,0.973663,10972.4,30493.5,21603.9,12884.1,10964.7,6722.92
Epigenomics_100.txt,102,24,3240.18,0.978925,3.44335e+006,9.298e+006,8.9229e+006,3.35114e+006,3.35114e+006,3.4177e+006
Epigenomics_24.txt,26,5,605.344,0.950037,158970,408433,357644,149443,154483,109287
Epigenomics_46.txt,49,5,838.237,0.990792,364784,954273,854012,345184,700653,303035
Inspiral_100.txt,102,11,144.557,0.955529,166089,484583,356837,242938,294614,191556
Inspiral_1000.txt,1002,40,153.302,0.951542,1.90469e+006,5.24834e+006,5.04737e+006,3.6452e+006,4.89427e+006,2.61792e+006
Inspiral_30.txt,32,7,144.819,0.994182,54683,152517,122126,57307.5,142376,46198
Inspiral_50.txt,52,12,153.021,0.951679,97380.9,271102,137534,140459,174519,82669.2
Montage_100.txt,102,62,7.67059,0.955651,9089.97,24877.8,14314.1,16577.7,9067.6,10149.6
Montage_1000.txt,1002,662,39.9647,0.964074,35840.8,262268,246780,255990,33943.5,153919
Montage_25.txt,27,9,5.04467,0.98424,1992.84,5249.43,3411.94,3621.39,1992.84,1329.84
Montage_50.txt,52,28,6.04796,0.963132,4541.24,11723.7,5146.79,8174.23,4541.24,3586.05
Sipht_100.txt,99,23,485.374,0.958028,144568,400587,316192,181255,200800,101918
Sipht_1000.txt,970,32,576.505,0.980248,1.38217e+006,4.00312e+006,3.99983e+006,2.84256e+006,2.16833e+006,1.51058e+006
Sipht_30.txt,31,17,478.21,0.984751,47914.1,127841,99694.4,52499.5,70850.4,32657.6
Sipht_60.txt,60,18,503.244,0.966059,100456,268958,243481,99675.3,131405,57016
avianflu_large.txt,2004,2000,234.283,0.969057,3.87731e+007,1.49292e+008,1.49292e+008,1.49292e+008,1.49292e+008,5.17409e+007
avianflu_medium.txt,1004,1000,234.283,0.980709,1.93907e+007,7.26627e+007,7.26627e+007,7.26627e+007,7.26627e+007,2.69149e+007
avianflu_small.txt,104,100,234.283,0.974972,1.58312e+006,4.15713e+006,1.79353e+006,1.79353e+006,1.79353e+006,1.62773e+006
cadsr.txt,6,2,2.16928,0.97096,193.201,460.982,294.503,294.503,193.201,153.006
floodplain.txt,9,2,12690.3,0.981092,1.49547e+006,3.69246e+006,2.45478e+006,1.93626e+006,1.75144e+006,978311
gene2life.txt,10,2,58.5707,0.951926,10688.4,24893,19988.6,14227.1,10392.3,7574.37
glimmer.txt,6,1,10.6295,0.98137,956.794,2258.81,1945.74,1022.05,956.794,773.505
leadadas.txt,8,3,540.803,0.951984,55238.1,123912,57656.9,59895.7,54924.3,53630.8
leaddm..txt,5,1,24.9468,0.992777,2232.38,5301.29,3274.48,3302.91,2232.38,2465.33
leaddm.txt,5,1,24.9468,0.969904,2232.38,5301.29,3274.48,3192.59,2232.38,2126.65
leadmm..txt,8,3,540.803,0.974335,54341.9,120408,61052.4,61052.4,54192.4,48783.6
leadmm.txt,8,3,540.803,0.989148,54341.9,120408,61052.4,61052.4,54193.7,40583.5
mcstas.txt,5,1,483794,0.959802,1.0103e+008,2.05616e+008,2.05616e+008,2.05616e+008,2.05616e+008,5.70044e+007
mememast.txt,4,1,13.0157,0.96161,1159.21,2765.89,1728.82,1728.82,1159.21,1117.7
molsci.txt,7,2,110.633,0.960649,14569.9,30424.8,19691.9,19691.9,13712.2,13281.4
motif_large.txt,505,500,985.94,0.955088,2.91132e+007,1.0024e+008,1.0024e+008,1.0024e+008,1.0024e+008,3.71125e+007
motif_medium.txt,140,135,985.94,0.969592,7.88941e+006,1.74707e+007,1.74707e+007,1.74707e+007,1.74707e+007,4.8933e+006
motif_small.txt,15,10,985.94,0.995642,518777,1.3297e+006,631263,610703,616194,421899
psload_large.txt,5086,1000,5.42321,0.972588,939863,2.36253e+006,2.33243e+006,1.13115e+006,2.35238e+006,1.41335e+006
psload_medium.txt,491,100,5.42321,0.960223,88818.9,222424,174056,100867,171395,65078.2
psload_small.txt,6,1,5.42321,0.970641,481.144,1152.45,814.871,564.904,481.144,444.295
psmerge_medium.txt,843,195,1600.93,0.980186,9.65981e+007,4.03018e+008,4.03018e+008,4.03018e+008,4.03018e+008,1.38385e+008
psmerge_small.txt,82,77,1600.93,0.958653,9.00043e+006,1.92589e+007,1.43649e+007,8.66795e+006,8.70406e+006,6.4554e+006
scoop_large..txt,103,100,97.7263,0.984008,969122,2.07444e+006,953807,953807,953807,760081
scoop_large.txt,103,100,97.7263,0.995948,969122,2.07444e+006,1.49555e+006,944201,944201,593505
scoop_medium.txt,53,50,97.7263,0.991699,484562,1.03723e+006,654446,476756,476756,394604
scoop_small.txt,8,5,97.7263,0.987291,48457.2,103744,46657,46657,46657,32234.4
