wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,14.8568,0.98,184.253,9.90452,63.8327,212.98,212.766,171.88
CyberShake_50.txt,52,23,17.0987,0.98,210.932,11.3992,51.026,245.667,245.667,156.654
Epigenomics_100.txt,102,24,1944.11,0.98,1330.9,1296.07,9296.07,23832.1,18708.8,13455.9
Epigenomics_24.txt,26,5,363.207,0.98,1897.11,242.138,2894.87,4252.7,364.522,2361.67
Epigenomics_46.txt,49,5,502.942,0.98,2148.99,335.295,4785.08,6111.57,379.456,3996.6
Inspiral_100.txt,102,11,86.7341,0.98,748.175,57.8227,909.992,1131.55,625.517,675.653
Inspiral_1000.txt,1002,40,91.9813,0.98,142.439,61.3209,506.982,1177.2,630.851,808.156
Inspiral_30.txt,32,7,86.8915,0.98,1049.33,57.9277,478.41,1133.69,632.584,664.214
Inspiral_50.txt,52,12,91.8128,0.98,1105.94,61.2085,532.631,1199.87,643.862,778.505
Montage_100.txt,102,62,4.60235,0.98,64.2163,3.06824,25.935,27.5091,68.8042,35.5773
Montage_1000.txt,1002,662,23.9788,0.98,136.778,15.9859,44.4888,142.24,84.4147,92.1698
Montage_25.txt,27,9,3.0268,0.98,47.5996,2.01787,14.2671,31.7538,39.7256,24.3866
Montage_50.txt,52,28,3.62878,0.98,55.1859,2.41919,25.3212,32.325,42.8902,27.0567
Sipht_100.txt,99,23,291.224,0.98,992.794,194.15,2259.96,3346.78,2259.96,2020.71
Sipht_1000.txt,970,32,345.903,0.98,367.742,230.602,1097.58,4020.6,2953.03,3147.66
Sipht_30.txt,31,17,286.926,0.98,2297.13,191.284,1275.06,3207.17,2402.08,2295.63
Sipht_60.txt,60,18,301.946,0.98,989.885,201.298,1198.73,3514.05,2682.58,2203.64
avianflu_large.txt,2004,2000,140.57,0.98,97.9883,93.7131,93.7131,93.7131,93.7131,77.697
avianflu_medium.txt,1004,1000,140.57,0.98,108.201,93.7131,93.7131,93.7131,93.7131,76.7832
avianflu_small.txt,104,100,140.57,0.98,593.366,93.7131,1576.42,1576.42,1862.84,1167.45
cadsr.txt,6,2,1.30157,0.98,24.3973,0.867714,8.5336,19.1094,24.3973,16.4621
floodplain.txt,9,2,7614.19,0.98,12171.3,5076.12,24051,51537.6,68794.7,35683.3
gene2life.txt,10,2,35.1424,0.98,473.528,23.4283,326.985,302.273,463.065,177.42
glimmer.txt,6,1,6.3777,0.98,88.2744,4.2518,100.967,99.434,96.207,58.7594
leadadas.txt,8,3,324.482,0.98,3936.16,216.321,4259.16,3586.62,4323.41,1372.71
leaddm..txt,5,1,14.9681,0.98,207.62,9.97871,127.609,127.609,223.055,85.9446
leaddm.txt,5,1,14.9681,0.98,207.62,9.97871,127.609,127.609,223.055,68.6021
leadmm..txt,8,3,324.482,0.98,3936.16,216.321,3922.56,3586.62,4323.41,1892.21
leadmm.txt,8,3,324.482,0.98,3936.16,216.321,3922.56,3586.62,4323.41,2332.31
mcstas.txt,5,1,290276,0.98,193518,193518,193518,193518,193518,198010
mememast.txt,4,1,7.80942,0.98,114.63,5.20628,123.373,68.6611,123.373,50.3185
molsci.txt,7,2,66.3801,0.98,889.741,44.2534,785.605,538.488,826.155,304.946
motif_large.txt,505,500,591.564,0.98,416.5,394.376,394.376,394.376,394.376,1632.02
motif_medium.txt,140,135,591.564,0.98,416.5,394.376,394.376,394.376,394.376,1828.27
motif_small.txt,15,10,591.564,0.98,1756.82,394.376,7031.72,7807.89,7578.58,5239.97
psload_large.txt,5086,1000,3.25393,0.98,14.7477,2.16928,33.8967,43.0153,34.0845,35.653
psload_medium.txt,491,100,3.25393,0.98,42.4931,2.16928,33.8967,43.0153,33.2126,37.0401
psload_small.txt,6,1,3.25393,0.98,55.0483,2.16928,12.7451,44.4725,54.3591,28.6718
psmerge_medium.txt,843,195,960.559,0.98,651.061,640.373,640.373,640.373,640.373,689.11
psmerge_small.txt,82,77,960.559,0.98,861.618,640.373,640.373,640.373,640.373,1862.33
scoop_large..txt,103,100,58.6358,0.98,168.979,39.0905,781.976,781.266,781.266,664.585
scoop_large.txt,103,100,58.6358,0.98,168.979,39.0905,781.976,781.266,781.266,471.452
scoop_medium.txt,53,50,58.6358,0.98,703.883,39.0905,781.976,781.5,781.5,685.587
scoop_small.txt,8,5,58.6358,0.98,781.976,39.0905,781.976,781.5,781.5,485.154
