wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,14.8568,0.99,0.99013,0.999903,0.991572,0.99,0.99,0.992948
CyberShake_50.txt,52,23,17.0987,0.99,0.99059,0.999943,0.990766,0.99,0.99,0.993883
Epigenomics_100.txt,102,24,1944.11,0.99,0.982456,0.990578,0.990578,0.990578,0.990578,0.999994
Epigenomics_24.txt,26,5,363.207,0.99,0.990727,0.999231,0.990525,0.990378,0.996165,0.997979
Epigenomics_46.txt,49,5,502.942,0.99,0.990288,0.998205,0.99398,0.99007,0.99001,0.998707
Inspiral_100.txt,102,11,86.7341,0.99,0.990288,0.999088,0.992729,0.990037,0.993211,0.999701
Inspiral_1000.txt,1002,40,91.9813,0.99,0.99,0.99017,0.99022,0.990087,0.99026,0.999337
Inspiral_30.txt,32,7,86.8915,0.99,0.990405,0.999713,0.990162,0.99007,0.992072,0.99503
Inspiral_50.txt,52,12,91.8128,0.99,0.990548,0.99949,0.993454,0.990049,0.991275,0.996292
Montage_100.txt,102,62,4.60235,0.99,0.990364,0.999953,0.991902,0.992396,0.99,0.993491
Montage_1000.txt,1002,662,23.9788,0.99,0.990025,0.999506,0.990064,0.99,0.990018,0.993571
Montage_25.txt,27,9,3.0268,0.99,0.990843,0.99999,0.990115,0.990003,0.99,0.992751
Montage_50.txt,52,28,3.62878,0.99,0.990238,0.999978,0.99186,0.99238,0.99,0.992037
Sipht_100.txt,99,23,291.224,0.99,0.990124,0.999246,0.990241,0.99,0.990701,0.99396
Sipht_1000.txt,970,32,345.903,0.99,0.990008,0.992493,0.99019,0.99,0.990023,0.996759
Sipht_30.txt,31,17,286.926,0.99,0.991925,0.999759,0.990058,0.99,0.993003,0.991256
Sipht_60.txt,60,18,301.946,0.99,0.990163,0.999494,0.990536,0.99,0.990191,0.992525
avianflu_large.txt,2004,2000,140.57,0.99,0.855385,0.990042,0.990042,0.990042,0.990042,0.999995
avianflu_medium.txt,1004,1000,140.57,0.99,0.924859,0.990048,0.990048,0.990048,0.990048,0.999997
avianflu_small.txt,104,100,140.57,0.99,0.990053,0.992205,0.990106,0.990106,0.992059,0.999073
cadsr.txt,6,2,1.30157,0.99,0.996268,0.999999,0.998132,0.997199,0.996268,0.997932
floodplain.txt,9,2,7614.19,0.99,0.990701,0.993074,0.991486,0.993898,0.994744,0.997823
gene2life.txt,10,2,35.1424,0.99,0.9921,0.999953,0.990228,0.991938,0.990679,0.9928
glimmer.txt,6,1,6.3777,0.99,0.995119,0.999996,0.993633,0.99219,0.990628,0.996276
leadadas.txt,8,3,324.482,0.99,0.991433,0.999767,0.990551,0.995256,0.998475,0.99931
leaddm..txt,5,1,14.9681,0.99,0.995271,0.99999,0.993154,0.998878,0.991799,0.999375
leaddm.txt,5,1,14.9681,0.99,0.995271,0.99999,0.993154,0.998878,0.991799,0.999302
leadmm..txt,8,3,324.482,0.99,0.992741,0.999773,0.998429,0.990467,0.990097,0.997038
leadmm.txt,8,3,324.482,0.99,0.992741,0.999773,0.998429,0.990467,0.990097,0.996954
mcstas.txt,5,1,290276,0.99,0.824055,0.970759,0.970759,0.970759,0.970759,0.990633
mememast.txt,4,1,7.80942,0.99,0.994269,0.999995,0.994269,0.994784,0.994269,0.996751
molsci.txt,7,2,66.3801,0.99,0.993311,0.999943,0.994159,0.993358,0.990989,0.996543
motif_large.txt,505,500,591.564,0.99,0.889305,0.990183,0.990183,0.990183,0.990183,0.99999
motif_medium.txt,140,135,591.564,0.99,0.96869,0.990203,0.990203,0.990203,0.990203,0.999998
motif_small.txt,15,10,591.564,0.99,0.990578,0.9975,0.990278,0.990566,0.995619,0.996921
psload_large.txt,5086,1000,3.25393,0.99,0.990002,0.995563,0.992336,0.990001,0.990022,0.999858
psload_medium.txt,491,100,3.25393,0.99,0.990046,0.999581,0.993653,0.99,0.990145,0.999917
psload_small.txt,6,1,3.25393,0.99,0.993667,0.999998,0.997198,0.992549,0.990695,0.995618
psmerge_medium.txt,843,195,960.559,0.99,0.677637,0.990033,0.990033,0.990033,0.990033,0.999935
psmerge_small.txt,82,77,960.559,0.99,0.96436,0.990196,0.990196,0.990196,0.990196,0.999995
scoop_large..txt,103,100,58.6358,0.99,0.990081,0.996103,0.990052,0.990015,0.990015,0.994815
scoop_large.txt,103,100,58.6358,0.99,0.990081,0.996103,0.99016,0.990015,0.990015,0.992618
scoop_medium.txt,53,50,58.6358,0.99,0.990341,0.99805,0.990027,0.990014,0.990014,0.993233
scoop_small.txt,8,5,58.6358,0.99,0.993702,0.999805,0.990734,0.990068,0.990068,0.991848
