wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,10.5449,0.999238,14407.6,51551.8,50123,2690.17,2691.68,12268.1
CyberShake_50.txt,52,23,13.9071,0.971779,1548.54,30493.5,23407.8,1536.86,1536.86,1021.52
Epigenomics_100.txt,102,24,1730.2,0.980509,9.29607e+06,9.298e+06,8.48653e+06,517905,8.81454e+06,3.52717e+06
Epigenomics_24.txt,26,5,355.688,0.977188,82874.5,408433,362935,27191.1,404597,20905.3
Epigenomics_46.txt,49,5,419.885,0.990211,423974,954273,920606,57478.3,950409,38472.2
Inspiral_100.txt,102,11,69.894,0.992684,117204,484583,470318,108980,460824,70075.9
Inspiral_1000.txt,1002,40,81.0208,0.965563,2.152e+06,5.24834e+06,5.20737e+06,2.04288e+06,5.14266e+06,1.37504e+06
Inspiral_30.txt,32,7,82.3354,0.999136,69159.7,152517,137775,11387.1,137040,7774.53
Inspiral_50.txt,52,12,61.2413,0.976898,15024.2,271102,191362,20715.1,251268,15707.4
Montage_100.txt,102,62,3.70908,0.99294,1283.81,24877.8,20810.2,19752.7,1253.96,2324.36
Montage_1000.txt,1002,662,22.9523,0.968029,14857.4,262268,254184,255572,58489.9,156733
Montage_25.txt,27,9,2.17938,0.956147,255.415,5249.43,5200.08,1808.47,479.713,254.749
Montage_50.txt,52,28,2.6031,0.996935,612.28,11723.7,10515.9,8968.31,590.129,611.501
Sipht_100.txt,99,23,248.134,0.963154,89298.6,400587,370195,49905.9,127959,30032.2
Sipht_1000.txt,970,32,313.7,0.982343,3.53373e+06,4.00312e+06,4.05777e+06,455488,1.48697e+06,298148
Sipht_30.txt,31,17,207.029,0.999923,127841,255682,255682,255682,255682,52186.9
Sipht_60.txt,60,18,244.79,0.98462,63063.1,268958,265461,25989.3,80905,16108.2
avianflu_large.txt,2004,2000,127.243,0.988087,8.2985e+07,1.59622e+08,1.59622e+08,1.59622e+08,1.59622e+08,5.06566e+07
avianflu_medium.txt,1004,1000,117.089,0.986775,4.14952e+07,7.59403e+07,7.59403e+07,7.59403e+07,7.59403e+07,2.74126e+07
avianflu_small.txt,104,100,124.233,0.990482,3.67566e+06,4.15713e+06,231244,231244,4.11239e+06,131397
cadsr.txt,6,2,0.890288,0.990847,22.2659,460.982,131.945,131.945,22.2659,76.8821
floodplain.txt,9,2,6975.05,0.987267,2.38733e+06,3.69246e+06,2.45378e+06,1.39378e+06,1.79785e+06,931170
gene2life.txt,10,2,27.1874,0.991628,1344.59,24893,22271.7,10441.5,1256.7,6450.69
glimmer.txt,6,1,4.56102,0.992714,112.395,2258.81,178.507,288.186,123.554,174.711
leadadas.txt,8,3,232.492,0.962015,6779.89,123912,6973.58,21486.5,6778.72,17475.5
leaddm..txt,5,1,13.024,0.952026,260.029,5301.29,1703.82,2471.57,256.058,1315.36
leaddm.txt,5,1,12.148,0.999855,872.97,5301.29,1731.26,2493.16,556.226,1553.89
leadmm..txt,8,3,232.155,0.960469,6603.78,120408,6777.94,17293,6797.7,8774.5
leadmm.txt,8,3,301.317,0.956672,6603.78,120408,6688.7,17188.2,6605.44,10984.4
mcstas.txt,5,1,225696,0.977396,1.02808e+08,2.05616e+08,2.05616e+08,2.05616e+08,2.05616e+08,5.26669e+07
mememast.txt,4,1,5.29132,0.966022,133.595,2765.89,133.595,1449.74,133.595,806.942
molsci.txt,7,2,55.7936,0.993246,1636.93,30424.8,2988.34,16609.3,1598.72,9930.49
motif_large.txt,505,500,557.838,0.992605,6.2317e+07,1.20777e+08,1.20777e+08,1.20777e+08,1.20777e+08,4.32562e+07
motif_medium.txt,140,135,527.391,0.97954,1.68872e+07,2.28227e+07,2.28227e+07,2.28227e+07,2.28227e+07,9.64644e+06
motif_small.txt,15,10,548.143,0.991956,539285,1.3297e+06,314307,74692.1,1.21845e+06,39539.4
psload_large.txt,5086,1000,2.36694,0.95757,529105,2.36253e+06,2.33893e+06,228930,2.2475e+06,150174
psload_medium.txt,491,100,3.11197,0.983658,12214.7,222424,217449,22462.7,210887,14615.2
psload_small.txt,6,1,2.31887,0.998407,57.6169,1152.45,823.817,276.529,57.463,205.29
psmerge_medium.txt,843,195,675.741,0.97674,2.06718e+08,4.01275e+08,4.01275e+08,4.01275e+08,4.01275e+08,1.20172e+08
psmerge_small.txt,82,77,790.126,0.953826,1.62086e+07,1.92589e+07,7.28557e+06,1.07191e+06,1.87977e+07,657432
scoop_large..txt,103,100,41.9868,0.963584,485648,2.07444e+06,720783,111035,111035,76852.5
scoop_large.txt,103,100,51.4142,0.978801,511016,2.07444e+06,720898,110111,110111,71198.5
scoop_medium.txt,53,50,45.81,0.975519,213517,1.03723e+06,549153,57182.9,57182.9,29751.2
scoop_small.txt,8,5,51.9838,0.979521,5648.99,103744,5534.36,5534.36,5534.36,4143.62
