wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,14.8568,0.9,2568.65,51551.8,44818.7,2601.81,2601.81,1408.39
CyberShake_50.txt,52,23,17.0987,0.9,1515.06,30493.5,23123.8,1538.56,1538.56,893.726
Epigenomics_100.txt,102,24,1944.11,0.9,3.76773e+006,9.298e+006,6.80573e+006,518702,8.2727e+006,2.92453e+006
Epigenomics_24.txt,26,5,363.207,0.9,22480.7,408433,127662,25805,404293,17194.2
Epigenomics_46.txt,49,5,502.942,0.9,52975.7,954273,824786,55975.3,950374,39914.5
Inspiral_100.txt,102,11,86.7341,0.9,26428.7,484583,312702,109195,262383,65513.3
Inspiral_1000.txt,1002,40,91.9813,0.9,1.19477e+006,5.24834e+006,5.07286e+006,1.99057e+006,5.14285e+006,1.37347e+006
Inspiral_30.txt,32,7,86.8915,0.9,7691.49,152517,74398.2,11366.2,61808.9,7006.12
Inspiral_50.txt,52,12,91.8128,0.9,14328.8,271102,92472.4,20324.3,129103,13671.6
Montage_100.txt,102,62,4.60235,0.9,1231.41,24877.8,9208.11,4458.04,1293.28,2491.46
Montage_1000.txt,1002,662,23.9788,0.9,13178.3,262268,234694,255565,58534.6,138857
Montage_25.txt,27,9,3.0268,0.9,247.086,5249.43,3858.04,1997.77,249.064,258.016
Montage_50.txt,52,28,3.62878,0.9,566.719,11723.7,7055.64,2830.54,596.492,532.052
Sipht_100.txt,99,23,291.224,0.9,46316.8,400587,332326,49281.2,127992,31011.6
Sipht_1000.txt,970,32,345.903,0.9,1.66189e+006,4.00312e+006,3.98696e+006,453682,1.48517e+006,313496
Sipht_30.txt,31,17,286.926,0.9,7008.82,127841,61443.8,17176.7,7463.25,12156.4
Sipht_60.txt,60,18,301.946,0.9,14869.9,268958,163237,24599.6,79524.1,14963
avianflu_large.txt,2004,2000,140.57,0.9,8.29788e+007,1.10002e+008,1.10002e+008,1.10002e+008,1.10002e+008,4.8702e+007
avianflu_medium.txt,1004,1000,140.57,0.9,3.32617e+007,4.14966e+007,2.24168e+006,2.24168e+006,4.11773e+007,1.43749e+006
avianflu_small.txt,104,100,140.57,0.9,753000,4.15713e+006,244158,244158,232740,143882
cadsr.txt,6,2,1.30157,0.9,16.177,460.982,238.579,127.378,16.177,86.3804
floodplain.txt,9,2,7614.19,0.9,669193,3.69246e+006,1.08169e+006,1.39515e+006,227290,702173
gene2life.txt,10,2,35.1424,0.9,1237.42,24893,16338,10424.6,1226.9,6057.64
glimmer.txt,6,1,6.3777,0.9,106.667,2258.81,106.667,284.589,106.667,195.019
leadadas.txt,8,3,324.482,0.9,6769.45,123912,7432.91,20904.4,6717.53,12544.3
leaddm..txt,5,1,14.9681,0.9,256.058,5301.29,1023.81,2471.57,252.589,1736.97
leaddm.txt,5,1,14.9681,0.9,256.058,5301.29,1023.81,2471.57,252.589,2207.32
leadmm..txt,8,3,324.482,0.9,6592.84,120408,15402,17113,6361.11,12508.7
leadmm.txt,8,3,324.482,0.9,6592.84,120408,15402,17113,6361.11,9370.24
mcstas.txt,5,1,290276,0.9,1.02808e+008,2.05616e+008,2.05616e+008,2.05616e+008,2.05616e+008,5.60359e+007
mememast.txt,4,1,7.80942,0.9,133.595,2765.89,133.595,1449.74,133.595,969.026
molsci.txt,7,2,66.3801,0.9,1512,30424.8,2818.91,15843.7,1579.18,9262.58
motif_large.txt,505,500,591.564,0.9,6.23169e+007,6.87503e+007,6.87503e+007,6.87503e+007,6.87503e+007,4.03773e+007
motif_medium.txt,140,135,591.564,0.9,5.68222e+006,1.68878e+007,942361,936171,938927,684707
motif_small.txt,15,10,591.564,0.9,73405.7,1.3297e+006,73834.5,80690.4,73191.5,40184.7
psload_large.txt,5086,1000,3.25393,0.9,227901,2.36253e+006,2.3516e+006,229521,2.23998e+006,150381
psload_medium.txt,491,100,3.25393,0.9,11335.1,222424,206614,23362.9,176720,13779.3
psload_small.txt,6,1,3.25393,0.9,49.5759,1152.45,265.889,265.889,45.0092,111.076
psmerge_medium.txt,843,195,960.559,0.9,2.0671e+008,3.57712e+008,3.57712e+008,3.57712e+008,3.57712e+008,1.30262e+008
psmerge_small.txt,82,77,960.559,0.9,7.46119e+006,1.92589e+007,1.6423e+007,1.07191e+006,1.06995e+006,609991
scoop_large..txt,103,100,58.6358,0.9,114799,2.07444e+006,1.25054e+006,111133,111133,71333.9
scoop_large.txt,103,100,58.6358,0.9,114799,2.07444e+006,1.25054e+006,111133,111133,79111.5
scoop_medium.txt,53,50,58.6358,0.9,56597.2,1.03723e+006,724199,55103,55103,37107.3
scoop_small.txt,8,5,58.6358,0.9,5190.46,103744,103722,5296.84,5296.84,2510.74
