wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,14.8568,0.99,0.989534,0.999903,0.992367,0.99,0.990007,0.992441
CyberShake_50.txt,52,23,17.0987,0.99,0.991691,0.999943,0.990023,0.99,0.99,0.992175
Epigenomics_100.txt,102,24,1944.11,0.99,0.974585,0.990578,0.990578,0.990578,0.990578,0.99999
Epigenomics_24.txt,26,5,363.207,0.99,0.997583,0.999231,0.991265,0.991192,0.991192,0.994487
Epigenomics_46.txt,49,5,502.942,0.99,0.994533,0.998205,0.99043,0.99,0.99,0.992099
Inspiral_100.txt,102,11,86.7341,0.99,0.971985,0.999088,0.99033,0.99,0.991025,0.993767
Inspiral_1000.txt,1002,40,91.9813,0.99,0.957782,0.99017,0.99,0.990001,0.990417,0.99152
Inspiral_30.txt,32,7,86.8915,0.99,0.991282,0.999713,0.990045,0.99,0.990718,0.994683
Inspiral_50.txt,52,12,91.8128,0.99,0.988128,0.99949,0.99022,0.990006,0.990017,0.994319
Montage_100.txt,102,62,4.60235,0.99,0.998877,0.999953,0.99934,0.99716,0.998877,0.996587
Montage_1000.txt,1002,662,23.9788,0.99,0.908331,0.999506,0.990135,0.997477,0.990022,0.992738
Montage_25.txt,27,9,3.0268,0.99,0.999657,0.99999,0.999919,0.998935,0.999657,0.999687
Montage_50.txt,52,28,3.62878,0.99,0.996358,0.999978,0.994909,0.999906,0.996358,0.999469
Sipht_100.txt,99,23,291.224,0.99,0.997036,0.999246,0.993328,0.99,0.990219,0.993889
Sipht_1000.txt,970,32,345.903,0.99,0.975514,0.992493,0.990235,0.990006,0.990387,0.992849
Sipht_30.txt,31,17,286.926,0.99,0.998579,0.999759,0.994112,0.990001,0.990065,0.992142
Sipht_60.txt,60,18,301.946,0.99,0.996333,0.999494,0.99588,0.99,0.990001,0.990389
avianflu_large.txt,2004,2000,140.57,0.99,0.855385,0.990042,0.990042,0.990042,0.990042,0.999995
avianflu_medium.txt,1004,1000,140.57,0.99,0.924863,0.990048,0.990048,0.990048,0.990048,0.999997
avianflu_small.txt,104,100,140.57,0.99,0.992205,0.992205,0.990098,0.990098,0.990098,0.992827
cadsr.txt,6,2,1.30157,0.99,0.999575,0.999999,0.999999,0.999997,0.999575,0.999997
floodplain.txt,9,2,7614.19,0.99,0.990108,0.993074,0.990108,0.990503,0.990724,0.994235
gene2life.txt,10,2,35.1424,0.99,0.994508,0.999953,0.996077,0.993044,0.991994,0.997841
glimmer.txt,6,1,6.3777,0.99,0.999463,0.999996,0.999987,0.999567,0.999463,0.99971
leadadas.txt,8,3,324.482,0.99,0.999345,0.999767,0.993417,0.995925,0.994534,0.997838
leaddm..txt,5,1,14.9681,0.99,0.998894,0.99999,0.990939,0.990939,0.998894,0.999728
leaddm.txt,5,1,14.9681,0.99,0.998894,0.99999,0.990939,0.990939,0.998894,0.999647
leadmm..txt,8,3,324.482,0.99,0.995551,0.999773,0.991768,0.991132,0.991644,0.994755
leadmm.txt,8,3,324.482,0.99,0.995551,0.999773,0.991768,0.991132,0.991644,0.99505
mcstas.txt,5,1,290276,0.99,0.817638,0.970759,0.970759,0.970759,0.970759,0.985096
mememast.txt,4,1,7.80942,0.99,0.999423,0.999995,0.995775,0.995775,0.999423,0.999996
molsci.txt,7,2,66.3801,0.99,0.998452,0.999943,0.99592,0.995662,0.998452,0.997552
motif_large.txt,505,500,591.564,0.99,0.889278,0.990183,0.990183,0.990183,0.990183,0.999987
motif_medium.txt,140,135,591.564,0.99,0.968669,0.990203,0.990203,0.990203,0.990203,0.999997
motif_small.txt,15,10,591.564,0.99,0.997456,0.9975,0.990195,0.990645,0.990645,0.993302
psload_large.txt,5086,1000,3.25393,0.99,0.942398,0.995563,0.990046,0.99,0.99,0.993753
psload_medium.txt,491,100,3.25393,0.99,0.95922,0.999581,0.990002,0.99,0.99,0.993499
psload_small.txt,6,1,3.25393,0.99,0.999783,0.999998,0.999983,0.999816,0.999783,0.999828
psmerge_medium.txt,843,195,960.559,0.99,0.677487,0.990033,0.990033,0.990033,0.990033,0.999928
psmerge_small.txt,82,77,960.559,0.99,0.964355,0.990196,0.990196,0.990196,0.990196,0.999993
scoop_large..txt,103,100,58.6358,0.99,0.944528,0.996103,0.990073,0.990073,0.990073,0.992111
scoop_large.txt,103,100,58.6358,0.99,0.944528,0.996103,0.990073,0.990073,0.990073,0.992978
scoop_medium.txt,53,50,58.6358,0.99,0.971864,0.99805,0.990106,0.990077,0.990077,0.992621
scoop_small.txt,8,5,58.6358,0.99,0.997142,0.999805,0.990025,0.990025,0.990025,0.995343
