wf_name,num_nodes,max_indeg,deadline_const,rel_const,sota,bcpswa,random,sb_lft,sb_dd,dynamic
CyberShake_100.txt,102,48,14.8568,0.95,184.253,9.90452,156.628,236.985,236.985,116.517
CyberShake_50.txt,52,23,17.0987,0.95,228.626,11.3992,78.2488,274.7,274.7,149.502
Epigenomics_100.txt,102,24,1944.11,0.95,2988.39,1296.07,15776.9,23292.6,18717,16678.9
Epigenomics_24.txt,26,5,363.207,0.95,4379.62,242.138,4252.7,4603.1,372.133,3113.13
Epigenomics_46.txt,49,5,502.942,0.95,5031.58,335.295,5283.72,6111.57,378.192,3943.01
Inspiral_100.txt,102,11,86.7341,0.95,1046.46,57.8227,583.97,1131.55,629.897,702.117
Inspiral_1000.txt,1002,40,91.9813,0.95,261.909,61.3209,629.313,1178.95,584.565,767.761
Inspiral_30.txt,32,7,86.8915,0.95,1050.9,57.9277,534.829,1133.27,1159.23,584.496
Inspiral_50.txt,52,12,91.8128,0.95,1109.82,61.2085,630.58,1199.87,1223.19,803.209
Montage_100.txt,102,62,4.60235,0.95,66.7553,3.06824,58.6486,53.6106,53.8045,41.1964
Montage_1000.txt,1002,662,23.9788,0.95,290.943,15.9859,43.5238,148.642,91.1258,100.054
Montage_25.txt,27,9,3.0268,0.95,51.4211,2.01787,27.403,43.9002,46.1806,28.9388
Montage_50.txt,52,28,3.62878,0.95,59.2985,2.41919,26.8805,48.9508,58.0153,33.8461
Sipht_100.txt,99,23,291.224,0.95,1858.38,194.15,1165.99,3474.71,2501.54,2740.65
Sipht_1000.txt,970,32,345.903,0.95,452.207,230.602,1473.99,4321.62,3105.78,2810.28
Sipht_30.txt,31,17,286.926,0.95,3443.49,191.284,1401.52,3418.38,3652.4,1834.58
Sipht_60.txt,60,18,301.946,0.95,2245.71,201.298,1279.15,3661.85,2943.69,2059.31
avianflu_large.txt,2004,2000,140.57,0.95,121.199,93.7131,93.7131,93.7131,93.7131,85.02
avianflu_medium.txt,1004,1000,140.57,0.95,140.545,93.7131,93.7131,93.7131,93.7131,76.7447
avianflu_small.txt,104,100,140.57,0.95,1686.68,93.7131,1576.42,1576.42,1922.17,1193.12
cadsr.txt,6,2,1.30157,0.95,26.7753,0.867714,8.5336,23.8654,29.1533,15.6721
floodplain.txt,9,2,7614.19,0.95,29043,5076.12,51537.6,51537.6,68794.7,34492.5
gene2life.txt,10,2,35.1424,0.95,482.271,23.4283,328.715,328.715,484.461,170.864
glimmer.txt,6,1,6.3777,0.95,111.699,4.2518,108.633,99.434,111.699,58.0224
leadadas.txt,8,3,324.482,0.95,3936.16,216.321,3900.61,3980.74,3965.95,2734.26
leaddm..txt,5,1,14.9681,0.95,234.425,9.97871,146.407,146.407,253.222,76.6061
leaddm.txt,5,1,14.9681,0.95,234.425,9.97871,146.407,146.407,253.222,92.1197
leadmm..txt,8,3,324.482,0.95,3929.29,216.321,3959.08,3980.74,3959.08,2348.94
leadmm.txt,8,3,324.482,0.95,3929.29,216.321,3959.08,3980.74,3959.08,2964.82
mcstas.txt,5,1,290276,0.95,193518,193518,193518,193518,193518,202987
mememast.txt,4,1,7.80942,0.95,132.116,5.20628,132.116,68.6611,132.116,43.5551
molsci.txt,7,2,66.3801,0.95,903.772,44.2534,812.047,538.488,912.515,368.683
motif_large.txt,505,500,591.564,0.95,416.5,394.376,394.376,394.376,394.376,429.037
motif_medium.txt,140,135,591.564,0.95,908.675,394.376,7807.89,7807.89,4874.21,5497.6
motif_small.txt,15,10,591.564,0.95,7112.87,394.376,4891.91,7497.43,7112.87,4860.19
psload_large.txt,5086,1000,3.25393,0.95,22.0757,2.16928,33.8967,44.4725,33.2126,37.0386
psload_medium.txt,491,100,3.25393,0.95,44.2369,2.16928,38.456,43.0153,33.6438,36.3553
psload_small.txt,6,1,3.25393,0.95,59.8043,2.16928,25.167,49.2285,59.8043,29.4322
psmerge_medium.txt,843,195,960.559,0.95,679.399,640.373,640.373,640.373,640.373,2379.2
psmerge_small.txt,82,77,960.559,0.95,1758.95,640.373,12502,12191.5,8852.31,9150.4
scoop_large..txt,103,100,58.6358,0.95,703.883,39.0905,781.5,781.354,781.354,499.728
scoop_large.txt,103,100,58.6358,0.95,703.883,39.0905,781.5,781.354,781.354,498.869
scoop_medium.txt,53,50,58.6358,0.95,781.5,39.0905,781.976,781.976,781.976,638.358
scoop_small.txt,8,5,58.6358,0.95,781.976,39.0905,781.976,781.976,781.976,596.951
